id,eng_title,rom_title,status,start_date,scored_10_count,scored_20_count,scored_30_count,scored_40_count,scored_50_count,scored_60_count,scored_70_count,scored_80_count,scored_90_count,scored_100_count,status_CURRENT_count,status_PLANNING_count,status_COMPLETED_count,status_DROPPED_count,status_PAUSED_count,favorites,source,Romance,country,School,Shoujo,Bullying,Female Protagonist,Archery,Heterosexual,end_date,Total_Main_Roles,Total_Supporting_Roles,Female_Supporting_Roles,Action,Horror,Supernatural,Vampire,Werewolf,Male Protagonist,Primarily Male Cast,Guns,Shounen,Foreign,Historical,War,relation_ADAPTATION,relationmedia_ANIME,relation_SEQUEL,relationmedia_MANGA,Fantasy,Slice of Life,Monster Girl,Centaur,Primarily Female Cast,Politics,Seinen,Satire,Kemonomimi,Terrorism,Nekomimi,Youkai,LGBTQ+ Themes,Yuri,Mythology,Aliens,Gore,Slavery,Nudity,Shrine Maiden,Urban Fantasy,Cute Girls Doing Cute Things,Female_Main_Roles,Comedy,Drama,Gyaru,Reincarnation,Magic,Dragons,Time Skip,Full Color,Sci-Fi,Crossdressing,Super Power,Gender Bending,Post-Apocalyptic,Time Manipulation,Robots,relation_SIDE_STORY,relation_PREQUEL,Afterlife,Swordplay,Ghost,relation_ALTERNATIVE,Total_Background_Roles,Boys' Love,Primarily Teen Cast,Tsundere,Love Triangle,Adventure,Mystery,Alchemy,relation_PARENT,Adoption,Hikikomori,relation_OTHER,Music,Josei,Primarily Adult Cast,Work,Musical,Cult,Detective,Food,Outdoor,Age Gap,Educational,relation_CHARACTER,Anthology,Iyashikei,Kuudere,Marriage,Primarily Child Cast,Suicide,Teacher,4-koma,Achronological Order,Chibi,Delinquents,Virtual World,Video Games,Age Regression,Necromancy,Disability,Elf,Episodic,relation_SPIN_OFF,Coming of Age,Demons,Yandere,Religion,Monster Boy,Tragedy,Twins,Shapeshifting,Maids,Arranged Marriage,Estranged Family,Found Family,Travel,Male Harem,Isekai,Otaku Culture,Gods,Female Harem,Ecchi,Martial Arts,Crossover,Alternate Universe,Artificial Intelligence,Tanned Skin,Skeleton,Autobiographical,Language Barrier,Slapstick,Surreal Comedy,Psychological,Writing,Samurai,Anthropomorphism,Kaiju,Office Lady,Family Life,Anti-Hero,Witch,School Club,Ensemble Cast,Revenge,Mecha,Ninja,Henshin,Mermaid,Animals,Survival,Idol,Military,Tanks,Bisexual,Acting,Zombie,Urban,Mafia,Sports,Baseball,Amnesia,Fairy Tale,Body Horror,Meta,Medicine,Dancing,Assassins,Memory Manipulation,Motorcycles,Cosplay,Parody,Bar,Angels,Thriller,Photography,Tomboy,Crime,Prison,Oiran,Orphan,Aviation,Rural,Royal Affairs,Villainess,College,Conspiracy,Desert,Mahou Shoujo,Criminal Organization,Philosophy,Dissociative Identities,E-Sports,Polyamorous,Wuxia,Cannibalism,Butler,Fugitive,POV,Ojou-sama,No Dialogue,Fairy,Cosmic Horror,Drugs,Drawing,Clone,Goblin,Femboy,Super Robot,Space Opera,Tokusatsu,Lost Civilization,Transgender,Coastal,Wrestling,Dungeon,Football,Fashion,Espionage,Swimming,Succubus,Classic Literature,Anachronism,Body Swapping,Economics,Surfing,Death Game,Yakuza,Snowscape,Cultivation,Gangs,Superhero,Torture,Space,Astronomy,Environmental,Card Battle,Police,Makeup,Battle Royale,Gambling,Agriculture,Calligraphy,Asexual,Unrequited Love,Dystopian,Cars,Fishing,Band,Cute Boys Doing Cute Things,Office,Software Development,Real Robot,Athletics,Boarding School,Rehabilitation,Cyborg,Ships,Agender,Pirates,Boxing,Denpa,Tennis,Shogi,Volleyball,Konbini,Scuba Diving,Judo,Pandemic,Biographical,Chuunibyou,Basketball,Teens' Love,Steampunk,Vikings,Proxy Battle,Trains,Class Struggle,Cyberpunk,Mixed Gender Harem,Mountaineering,Mopeds,Noir,Mahjong,Homeless,VTuber,Kids,Cycling,Board Game,Primarily Animal Cast,Ice Skating,Golf,Fitness,Spearplay,Triads,Ero Guro,Nun,Augmented Reality,Veterinarian,Time Loop,Badminton,Dullahan,Non-fiction,Matriarchy,Fencing,Dinosaurs,Circus,Airsoft,Acrobatics,Poker,Filmmaking,Table Tennis,Kingdom Management,Inn,Chimera,Advertisement,Horticulture,Natural Disaster,Puppetry,Rakugo,Sumo,Go,American Football,Skateboarding,Cheerleading,Ancient China,Achromatic,CGI,Parkour,Firefighters,Karuta,Rugby,start_date_days,end_date_days
105332,Sweat and Soap,Ase to Sekken,FINISHED,2018-07-05,24.0,13.0,44.0,49.0,141,234,729,1337,1503,879,4773,7005,5237,799,943,949,ORIGINAL,1.0,JP,,,,86.0,,86.0,2021-01-07,2.0,14.0,5.0,,,,,,20.0,,,,,,,,,1.0,2.0,,1.0,,,,,77.0,,,,,,,,,,,,58.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,29.0,,,,,,,,,,90.0,81.0,,,,,,,,,,,,60.0,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25022,25939.0
114383,A Couple of Cuckoos,Kakkou no Iinazuke,RELEASING,2020-01-29,87.0,90.0,188.0,258.0,448,693,1170,869,469,200,9570,5905,162,1901,1237,434,ORIGINAL,1.0,JP,65.0,,,,,77.0,,4.0,7.0,3.0,,,,,,88.0,,,63.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,73.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,20.0,,,,,,,,93.0,1.0,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,40.0,,,,,,,,,,,,,20.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25595,
141261,Ayashimon,Ayashimon,FINISHED,2021-11-15,55.0,66.0,192.0,354.0,748,1226,1673,998,406,140,3490,6322,6950,1448,620,303,ORIGINAL,,JP,,,,81.0,,,2022-05-30,2.0,3.0,,1.0,,1.0,,,90.0,,,88.0,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,84.0,,,,,,,,20.0,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,40.0,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26251,26447.0
147149,Smoking Behind the Supermarket with You,Super no Ura de Yani Suu Futari,RELEASING,2022-03-09,10.0,2.0,16.0,20.0,81,185,681,1158,943,367,10424,7276,104,361,795,803,ORIGINAL,1.0,JP,,,,73.0,,94.0,,2.0,6.0,4.0,,,,,,75.0,,,,,,,,,,,,1.0,,,,,97.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,81.0,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26365,
75275,Girls of the Wild's,Sonyeo the Wild's,FINISHED,2011-08-07,67.0,50.0,159.0,243.0,493,878,1771,1774,1146,606,3142,4560,8940,1339,1013,521,ORIGINAL,1.0,KR,52.0,,76.0,,,60.0,2016-10-30,4.0,7.0,4.0,1.0,,,,,66.0,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,73.0,,,,,,,,,,,,,,,,60.0,,91.0,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,62.0,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22498,24409.0
94490,The Fable,The Fable,FINISHED,2014-11-01,14.0,3.0,12.0,21.0,70,107,444,1039,1583,868,3377,10346,4352,296,623,1042,ORIGINAL,1.0,JP,,,,,,,2019-11-18,1.0,11.0,2.0,1.0,,,,,,,90.0,,,,,1.0,1.0,1.0,3.0,,,,,,,97.0,,,,,,,,,,26.0,,72.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,40.0,,,,,,,96.0,,,,,,,,,,90.0,,,,,53.0,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23680,25523.0
66413,Hinamatsuri,Hinamatsuri,FINISHED,2010-06-15,12.0,3.0,13.0,31.0,73,151,535,1232,1800,931,3784,9259,4778,396,811,1013,ORIGINAL,,JP,51.0,,,75.0,,,2020-07-15,2.0,23.0,1.0,,,1.0,,,46.0,,,,,,,1.0,1.0,,,,1.0,,,65.0,,69.0,,,,,,,,,,,,,,79.0,,1.0,1.0,,,,,,66.0,,1.0,,82.0,,,30.0,,,,,,,,,,,,,,,,,93.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,90.0,96.0,,,,,,,86.0,,,,80.0,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22080,25763.0
30481,Planetes,Planetes,FINISHED,1999-01-14,15.0,6.0,26.0,25.0,100,223,639,1394,1415,563,1309,11380,5730,244,495,743,ORIGINAL,,JP,,,,,,60.0,2004-01-08,3.0,10.0,,,,,,,60.0,,,,,,,1.0,1.0,,,,1.0,,,,82.0,84.0,,,68.0,,,,,,,,,45.0,,,,2.0,,1.0,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,96.0,,,,,,,83.0,,,60.0,,,,,,,,,,,,,,,,60.0,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17910,19730.0
105263,Dai Dark,Dai Dark,RELEASING,2019-03-12,10.0,7.0,21.0,24.0,83,171,523,835,671,228,6221,11156,168,414,1254,564,ORIGINAL,,JP,,,,,,,,4.0,18.0,1.0,1.0,1.0,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,84.0,91.0,44.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,52.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,89.0,,,,,,,,66.0,,,,,,,72.0,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,81.0,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25272,
104973,The Reason Why Raeliana Ended Up at the Duke's Mansion,Geunyeoga Gongjagjeolo Gaya Haessdeon Sajeong,FINISHED,2017-09-03,24.0,8.0,24.0,47.0,191,302,963,1759,2134,1502,3958,4384,9757,432,713,1345,OTHER,1.0,KR,,,,96.0,,74.0,2021-03-22,2.0,14.0,5.0,,,,,,,,53.0,,,50.0,,1.0,1.0,,,1.0,,,,,85.0,,,,79.0,,,,,,,,,,,,,1.0,1.0,,,90.0,55.0,,,100.0,,,,,,,,,,,51.0,,,,,,,53.0,,1.0,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,60.0,93.0,,55.0,,,,,60.0,,,,,,,,,60.0,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24717,26013.0
138603,The Summer Hikaru Died,Hikaru ga Shinda Natsu,RELEASING,2021-08-31,11.0,6.0,20.0,17.0,75,115,422,663,919,401,7563,10198,261,339,918,1046,ORIGINAL,,JP,,,,,,,,2.0,,,,1.0,1.0,,,90.0,,,,,,,1.0,1.0,,,,,,,,,83.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,72.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,1.0,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26175,
43949,,Medaka Box,FINISHED,2009-05-11,43.0,28.0,73.0,148.0,274,485,1064,1511,1346,839,2350,8395,6698,794,1047,1026,ORIGINAL,1.0,JP,96.0,,,87.0,,,2013-04-27,8.0,17.0,1.0,1.0,,,,,82.0,,40.0,96.0,,,,2.0,2.0,,6.0,,,,,,,,,,,40.0,,26.0,,,,,,55.0,,,,4.0,1.0,,,,,,60.0,,,,93.0,,,,40.0,1.0,2.0,70.0,60.0,,1.0,,,60.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,40.0,,,,,,,,,,,,,,,,1.0,79.0,,,,,,,,,80.0,,,,,,,,79.0,,,90.0,,,,,,,,20.0,,,,,,,,,,,,,87.0,,,40.0,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,40.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,33.0,,,,,,,,60.0,,,,,,,,,,,50.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21680,23127.0
150378,Gokurakugai,Gokurakugai,RELEASING,2022-07-04,6.0,8.0,20.0,33.0,111,197,527,653,479,199,8192,9853,125,429,786,615,ORIGINAL,,JP,,,,94.0,,,,2.0,12.0,4.0,1.0,,1.0,,,93.0,,,97.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,10.0,,,93.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,60.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26482,
105577,,Giji Harem,FINISHED,2018-06-20,24.0,10.0,41.0,55.0,259,520,1455,2105,1424,683,4659,6415,7146,520,659,698,ORIGINAL,1.0,JP,82.0,,,55.0,,79.0,2021-03-05,2.0,,,,,,,,64.0,,,60.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,55.0,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25007,25996.0
39982,,Usogui,FINISHED,2006-05-11,37.0,15.0,26.0,45.0,75,100,244,438,700,1449,3072,12299,2846,445,767,1549,ORIGINAL,,JP,,,,,,,2017-12-21,6.0,19.0,4.0,1.0,,,,,93.0,,41.0,,,,,1.0,1.0,1.0,3.0,,,,,,,92.0,,,40.0,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,93.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,84.0,,,,,,,,,,1.0,,,,,,,85.0,,,,,,,,,,,,,,,,,,78.0,,,81.0,42.0,,,,,,85.0,,,,,,1.0,,,91.0,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,20584,24826.0
57231,Daytime Shooting Star,Hirunaka no Ryuusei,FINISHED,2011-05-20,34.0,24.0,63.0,82.0,278,522,1308,1906,1645,979,1493,7209,9716,524,503,910,ORIGINAL,1.0,JP,85.0,100.0,,82.0,,79.0,2014-11-05,4.0,8.0,2.0,,,,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,60.0,60.0,86.0,,,,,,,1.0,,,,,,,,,,84.0,,3.0,,,,,,,79.0,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22419,23684.0
40010,Beelzebub,Beelzebub,FINISHED,2009-02-01,25.0,19.0,57.0,79.0,266,592,1611,2514,1915,924,1954,5695,10179,750,974,750,ORIGINAL,,JP,70.0,,,,,,2014-02-24,5.0,20.0,,1.0,,1.0,,,66.0,79.0,,90.0,,,,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,60.0,,2.0,1.0,,,,40.0,20.0,,,,,,,,,,2.0,,,,20.0,1.0,,,66.0,,,,,,,79.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,50.0,85.0,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21581,23430.0
140407,The Greatest Estate Developer,Yeokdaegeum Yeongji Seolgyesa,RELEASING,2021-08-05,22.0,6.0,10.0,28.0,69,120,431,914,1721,1689,14562,3663,179,329,867,1756,OTHER,,KR,,,,,,,,3.0,22.0,4.0,,,,,,90.0,,,,,,,,,,2.0,1.0,,,,,72.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,60.0,60.0,,77.0,,,,,,,,,,,35.0,,,,,,,,1.0,,,,,,2.0,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,79.0,,,,,,,,85.0,,,,,,,,,53.0,,,40.0,,,,60.0,,,,,,,,,,,,,,,60.0,,,,,,,,,,,60.0,79.0,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,92.0,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,26149,
30267,HELLSING,HELLSING,FINISHED,1997-05-02,25.0,12.0,46.0,78.0,176,405,929,1506,1510,843,1887,9286,7357,460,834,890,ORIGINAL,,JP,,,,,,,2008-09-30,4.0,21.0,,1.0,1.0,1.0,98.0,,79.0,,78.0,,73.0,58.0,,2.0,2.0,,2.0,,,,,,,94.0,,,,30.0,,,,,,84.0,,,,60.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,60.0,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17288,21457.0
31474,Devilman,Devilman,FINISHED,1972-06-11,26.0,16.0,46.0,84.0,246,492,1185,1810,2001,1343,1028,8088,10170,194,376,1721,ORIGINAL,,JP,,,,,,45.0,1973-06-24,3.0,12.0,2.0,1.0,1.0,,,,80.0,,,65.0,,,40.0,4.0,4.0,1.0,16.0,1.0,,,,,,,,,,,,55.0,,,,84.0,,70.0,,65.0,,,,1.0,,,,,20.0,,,,,,,,,2.0,1.0,,,,4.0,,20.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,6.0,,92.0,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,68.0,,,40.0,,,,,,,,,,,20.0,,82.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8197,8575.0
106867,My Dearest Self With Malice Aforethought,Shinai naru Boku e Satsui wo Komete,FINISHED,2018-05-07,15.0,11.0,28.0,50.0,112,214,627,1480,1639,790,2889,10374,5716,363,552,896,ORIGINAL,,JP,,,,,,,2020-09-07,2.0,7.0,2.0,,1.0,,,,93.0,,44.0,,,,,,,,,,1.0,,,,,93.0,,,,,,36.0,,,,72.0,,54.0,,,,1.0,,1.0,,,,,60.0,,,,,,,,,,,,,,,,,,,,,1.0,,,60.0,,,,,,,,,80.0,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,73.0,,,,97.0,,,,,,,,,,,,,,,,,87.0,,40.0,,,,,,,,,,,1.0,,,92.0,,,60.0,,,,,54.0,,,,,,100.0,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,80.0,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24963,25817.0
74929,Scum's Wish,Kuzu no Honkai,FINISHED,2012-09-25,80.0,74.0,161.0,237.0,426,770,1495,1486,855,490,2072,8581,7965,740,558,516,ORIGINAL,1.0,JP,78.0,,,79.0,,95.0,2017-03-25,2.0,4.0,3.0,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,94.0,,,,,,60.0,46.0,,,,,28.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,2.0,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,79.0,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22913,24555.0
